Sample in Buffer,Sample in Window,TRIGGER,TX_Data_Pipelined[63:0],TX_Info_Pipelined[4:0],RX_Data[63:0],RX_Info[4:0]
2367,2367,0,00000003e4aa704f,1c,00000003e4aa704f,00
2368,2368,0,00000003e4aa7050,1e,00000003e4aa7050,0f
2369,2369,0,00000003e4aa7051,1d,00000003e4aa7051,10
2370,2370,0,00000003e4aa7052,1c,00000003e4aa7052,00
2371,2371,0,00000003e4aa7053,1c,00000003e4aa7053,00
2372,2372,0,00000003e4aa7054,1c,00000003e4aa7054,00
2373,2373,0,00000003e4aa7055,1c,00000003e4aa7055,00
2374,2374,0,00000003e4aa7056,1c,00000003e4aa7056,00
2375,2375,0,00000003e4aa7057,1c,00000003e4aa7057,00
2376,2376,0,00000003e4aa7058,1c,00000003e4aa7058,00
2377,2377,0,00000003e4aa7059,1c,00000003e4aa7059,00
2378,2378,0,00000003e4aa705a,1c,00000003e4aa705a,00
2379,2379,0,00000003e4aa705b,1c,00000003e4aa705b,00
2380,2380,0,00000003e4aa705c,1c,00000003e4aa705c,00
2381,2381,0,00000003e4aa705d,1c,00000003e4aa705d,00
2382,2382,0,00000003e4aa705e,1c,00000003e4aa705e,00
2383,2383,0,00000003e4aa705f,1c,00000003e4aa705f,00
2384,2384,0,00000003e4aa7060,1e,00000003e4aa7060,00
2385,2385,0,00000003e4aa7061,1d,00000003e4aa7061,10
2386,2386,0,00000003e4aa7062,1c,00000003e4aa7062,00
2387,2387,0,00000003e4aa7063,1c,00000003e4aa7063,00
2388,2388,0,00000003e4aa7064,1c,00000003e4aa7064,00
2389,2389,0,00000003e4aa7065,1c,00000003e4aa7065,00
2390,2390,0,00000003e4aa7066,1c,00000003e4aa7066,00
2391,2391,0,00000003e4aa7067,1c,00000003e4aa7067,00
2392,2392,0,00000003e4aa7068,1c,00000003e4aa7068,00
2393,2393,0,00000003e4aa7069,1c,00000003e4aa7069,00
2394,2394,0,00000003e4aa706a,1c,00000003e4aa706a,00
2395,2395,0,00000003e4aa706b,1c,00000003e4aa706b,00
2396,2396,0,00000003e4aa706c,1c,00000003e4aa706c,00
2397,2397,0,00000003e4aa706d,1c,00000003e4aa706d,00
2398,2398,0,00000003e4aa706e,1c,00000003e4aa706e,00
2399,2399,0,00000003e4aa706f,1c,00000003e4aa706f,00
2400,2400,0,00000003e4aa7070,1e,00000003e4aa7070,0f
2401,2401,0,00000003e4aa7071,1d,00000003e4aa7071,10
2402,2402,0,00000003e4aa7072,1c,00000003e4aa7072,00
2403,2403,0,00000003e4aa7073,1c,00000003e4aa7073,00
2404,2404,0,00000003e4aa7074,1c,00000003e4aa7074,00
2405,2405,0,00000003e4aa7075,1c,00000003e4aa7075,00
2406,2406,0,00000003e4aa7076,1c,00000003e4aa7076,00
2407,2407,0,00000003e4aa7077,1c,00000003e4aa7077,00
2408,2408,0,00000003e4aa7078,1c,00000003e4aa7078,00
2409,2409,0,00000003e4aa7079,1c,00000003e4aa7079,00
2410,2410,0,00000003e4aa707a,1c,00000003e4aa707a,00
2411,2411,0,00000003e4aa707b,1c,00000003e4aa707b,00
2412,2412,0,00000003e4aa707c,1c,00000003e4aa707c,00
2413,2413,0,00000003e4aa707d,1c,00000003e4aa707d,00
2414,2414,0,00000003e4aa707e,1c,00000003e4aa707e,00
2415,2415,0,00000003e4aa707f,1c,00000003e4aa707f,00
2416,2416,0,00000003e4aa7080,1e,00000003e4aa7080,0f
2417,2417,0,00000003e4aa7081,1d,00000003e4aa7081,10
2418,2418,0,00000003e4aa7082,1c,00000003e4aa7082,00
2419,2419,0,00000003e4aa7083,1c,00000003e4aa7083,00
2420,2420,0,00000003e4aa7084,1c,00000003e4aa7084,00
2421,2421,0,00000003e4aa7085,1c,00000003e4aa7085,00
2422,2422,0,00000003e4aa7086,1c,00000003e4aa7086,00
2423,2423,0,00000003e4aa7087,1c,00000003e4aa7087,00
2424,2424,0,00000003e4aa7088,1c,00000003e4aa7088,00
2425,2425,0,00000003e4aa7089,1c,00000003e4aa7089,00
2426,2426,0,00000003e4aa708a,1c,00000003e4aa708a,00
2427,2427,0,00000003e4aa708b,1c,00000003e4aa708b,00
2428,2428,0,00000003e4aa708c,1c,00000003e4aa708c,00
2429,2429,0,00000003e4aa708d,1c,00000003e4aa708d,00
2430,2430,0,00000003e4aa708e,1c,00000003e4aa708e,00
2431,2431,0,00000003e4aa708f,1c,00000003e4aa708f,00
2432,2432,0,00000003e4aa7090,1e,00000003e4aa7090,00
2433,2433,0,00000003e4aa7091,1d,00000003e4aa7091,10
2434,2434,0,00000003e4aa7092,1c,00000003e4aa7092,00
2435,2435,0,00000003e4aa7093,1c,00000003e4aa7093,00
2436,2436,0,00000003e4aa7094,1c,00000003e4aa7094,00
2437,2437,0,00000003e4aa7095,1c,00000003e4aa7095,00
2438,2438,0,00000003e4aa7096,1c,00000003e4aa7096,00
2439,2439,0,00000003e4aa7097,1c,00000003e4aa7097,00
2440,2440,0,00000003e4aa7098,1c,00000003e4aa7098,00
2441,2441,0,00000003e4aa7099,1c,00000003e4aa7099,00
2442,2442,0,00000003e4aa709a,1c,00000003e4aa709a,00
2443,2443,0,00000003e4aa709b,1c,00000003e4aa709b,00
2444,2444,0,00000003e4aa709c,1c,00000003e4aa709c,00
2445,2445,0,00000003e4aa709d,1c,00000003e4aa709d,00
2446,2446,0,00000003e4aa709e,1c,00000003e4aa709e,00
2447,2447,0,00000003e4aa709f,1c,00000003e4aa709f,00
2448,2448,0,00000003e4aa70a0,1e,00000003e4aa70a0,00
2449,2449,0,00000003e4aa70a1,1d,00000003e4aa70a1,10
2450,2450,0,00000003e4aa70a2,1c,00000003e4aa70a2,00
2451,2451,0,00000003e4aa70a3,1c,00000003e4aa70a3,00
2452,2452,0,00000003e4aa70a4,1c,00000003e4aa70a4,00
2453,2453,0,00000003e4aa70a5,1c,00000003e4aa70a5,00
2454,2454,0,00000003e4aa70a6,1c,00000003e4aa70a6,00
2455,2455,0,00000003e4aa70a7,1c,00000003e4aa70a7,00
2456,2456,0,00000003e4aa70a8,1c,00000003e4aa70a8,00
2457,2457,0,00000003e4aa70a9,1c,00000003e4aa70a9,00
2458,2458,0,00000003e4aa70aa,1c,00000003e4aa70aa,00
2459,2459,0,00000003e4aa70ab,1c,00000003e4aa70ab,00
2460,2460,0,00000003e4aa70ac,1c,00000003e4aa70ac,00
2461,2461,0,00000003e4aa70ad,1c,00000003e4aa70ad,00
2462,2462,0,00000003e4aa70ae,1c,00000003e4aa70ae,00
2463,2463,0,00000003e4aa70af,1c,00000003e4aa70af,00
2464,2464,0,00000003e4aa70b0,1e,00000003e4aa70b0,00
2465,2465,0,00000003e4aa70b1,1d,00000003e4aa70b1,10
2466,2466,0,00000003e4aa70b2,1c,00000003e4aa70b2,00
2467,2467,0,00000003e4aa70b3,1c,00000003e4aa70b3,00
2468,2468,0,00000003e4aa70b4,1c,00000003e4aa70b4,00
2469,2469,0,00000003e4aa70b5,1c,00000003e4aa70b5,00
2470,2470,0,00000003e4aa70b6,1c,00000003e4aa70b6,00
2471,2471,0,00000003e4aa70b7,1c,00000003e4aa70b7,00
2472,2472,0,00000003e4aa70b8,1c,00000003e4aa70b8,00
2473,2473,0,00000003e4aa70b9,1c,00000003e4aa70b9,00
2474,2474,0,00000003e4aa70ba,1c,00000003e4aa70ba,00
2475,2475,0,00000003e4aa70bb,1c,00000003e4aa70bb,00
2476,2476,0,00000003e4aa70bc,1c,00000003e4aa70bc,00
2477,2477,0,00000003e4aa70bd,1c,00000003e4aa70bd,00
2478,2478,0,00000003e4aa70be,1c,00000003e4aa70be,00
2479,2479,0,00000003e4aa70bf,1c,00000003e4aa70bf,00
2480,2480,0,00000003e4aa70c0,1e,00000003e4aa70c0,0f
2481,2481,0,00000003e4aa70c1,1d,00000003e4aa70c1,10
2482,2482,0,00000003e4aa70c2,1c,00000003e4aa70c2,00
2483,2483,0,00000003e4aa70c3,1c,00000003e4aa70c3,00
2484,2484,0,00000003e4aa70c4,1c,00000003e4aa70c4,00
2485,2485,0,00000003e4aa70c5,1c,00000003e4aa70c5,00
2486,2486,0,00000003e4aa70c6,1c,00000003e4aa70c6,00
2487,2487,0,00000003e4aa70c7,1c,00000003e4aa70c7,00
2488,2488,0,00000003e4aa70c8,1c,00000003e4aa70c8,00
2489,2489,0,00000003e4aa70c9,1c,00000003e4aa70c9,00
2490,2490,0,00000003e4aa70ca,1c,00000003e4aa70ca,00
2491,2491,0,00000003e4aa70cb,1c,00000003e4aa70cb,00
2492,2492,0,00000003e4aa70cc,1c,00000003e4aa70cc,00
2493,2493,0,00000003e4aa70cd,1c,00000003e4aa70cd,00
2494,2494,0,00000003e4aa70ce,1c,00000003e4aa70ce,00
2495,2495,0,00000003e4aa70cf,1c,00000003e4aa70cf,00
2496,2496,0,00000003e4aa70d0,1e,00000003e4aa70d0,0f
2497,2497,0,00000003e4aa70d1,1d,00000003e4aa70d1,10
2498,2498,0,00000003e4aa70d2,1c,00000003e4aa70d2,00
2499,2499,0,00000003e4aa70d3,1c,00000003e4aa70d3,00
2500,2500,0,00000003e4aa70d4,1c,00000003e4aa70d4,00
2501,2501,0,00000003e4aa70d5,1c,00000003e4aa70d5,00
2502,2502,0,00000003e4aa70d6,1c,00000003e4aa70d6,00
2503,2503,0,00000003e4aa70d7,1c,00000003e4aa70d7,00
2504,2504,0,00000003e4aa70d8,1c,00000003e4aa70d8,00
2505,2505,0,00000003e4aa70d9,1c,00000003e4aa70d9,00
2506,2506,0,00000003e4aa70da,1c,00000003e4aa70da,00
2507,2507,0,00000003e4aa70db,1c,00000003e4aa70db,00
2508,2508,0,00000003e4aa70dc,1c,00000003e4aa70dc,00
2509,2509,0,00000003e4aa70dd,1c,00000003e4aa70dd,00
2510,2510,0,00000003e4aa70de,1c,00000003e4aa70de,00
2511,2511,0,00000003e4aa70df,1c,00000003e4aa70df,00
2512,2512,0,00000003e4aa70e0,1e,00000003e4aa70e0,0f
2513,2513,0,00000003e4aa70e1,1d,00000003e4aa70e1,10
2514,2514,0,00000003e4aa70e2,1c,00000003e4aa70e2,00
2515,2515,0,00000003e4aa70e3,1c,00000003e4aa70e3,00
2516,2516,0,00000003e4aa70e4,1c,00000003e4aa70e4,00
2517,2517,0,00000003e4aa70e5,1c,00000003e4aa70e5,00
2518,2518,0,00000003e4aa70e6,1c,00000003e4aa70e6,00
2519,2519,0,00000003e4aa70e7,1c,00000003e4aa70e7,00
2520,2520,0,00000003e4aa70e8,1c,00000003e4aa70e8,00
2521,2521,0,00000003e4aa70e9,1c,00000003e4aa70e9,00
2522,2522,0,00000003e4aa70ea,1c,00000003e4aa70ea,00
2523,2523,0,00000003e4aa70eb,1c,00000003e4aa70eb,00
2524,2524,0,00000003e4aa70ec,1c,00000003e4aa70ec,00
2525,2525,0,00000003e4aa70ed,1c,00000003e4aa70ed,00
2526,2526,0,00000003e4aa70ee,1c,00000003e4aa70ee,00
2527,2527,0,00000003e4aa70ef,1c,00000003e4aa70ef,00
2528,2528,0,00000003e4aa70f0,1e,00000003e4aa70f0,00
2529,2529,0,00000003e4aa70f1,1d,00000003e4aa70f1,10
2530,2530,0,00000003e4aa70f2,1c,00000003e4aa70f2,00
2531,2531,0,00000003e4aa70f3,1c,00000003e4aa70f3,00
2532,2532,0,00000003e4aa70f4,1c,00000003e4aa70f4,00
2533,2533,0,00000003e4aa70f5,1c,00000003e4aa70f5,00
2534,2534,0,00000003e4aa70f6,1c,00000003e4aa70f6,00
2535,2535,0,00000003e4aa70f7,1c,00000003e4aa70f7,00
2536,2536,0,00000003e4aa70f8,1c,00000003e4aa70f8,00
2537,2537,0,00000003e4aa70f9,1c,00000003e4aa70f9,00
2538,2538,0,00000003e4aa70fa,1c,00000003e4aa70fa,00
2539,2539,0,00000003e4aa70fb,1c,00000003e4aa70fb,00
2540,2540,0,00000003e4aa70fc,1c,00000003e4aa70fc,00
2541,2541,0,00000003e4aa70fd,1c,00000003e4aa70fd,00
2542,2542,0,00000003e4aa70fe,1c,00000003e4aa70fe,00
2543,2543,0,00000003e4aa70ff,1c,00000003e4aa70ff,00
2544,2544,0,00000003e4aa7100,1e,00000003e4aa7100,0f
2545,2545,0,00000003e4aa7101,1d,00000003e4aa7101,10
2546,2546,0,00000003e4aa7102,1c,00000003e4aa7102,00
2547,2547,0,00000003e4aa7103,1c,00000003e4aa7103,00
2548,2548,0,00000003e4aa7104,1c,00000003e4aa7104,00
2549,2549,0,00000003e4aa7105,1c,00000003e4aa7105,00
2550,2550,0,00000003e4aa7106,1c,00000003e4aa7106,00
2551,2551,0,00000003e4aa7107,1c,00000003e4aa7107,00
2552,2552,0,00000003e4aa7108,1c,00000003e4aa7108,00
2553,2553,0,00000003e4aa7109,1c,00000003e4aa7109,00
2554,2554,0,00000003e4aa710a,1c,00000003e4aa710a,00
2555,2555,0,00000003e4aa710b,1c,00000003e4aa710b,00
2556,2556,0,00000003e4aa710c,1c,00000003e4aa710c,00
2557,2557,0,00000003e4aa710d,1c,00000003e4aa710d,00
2558,2558,0,00000003e4aa710e,1c,00000003e4aa710e,00
2559,2559,0,00000003e4aa710f,1c,00000003e4aa710f,00
2560,2560,0,00000003e4aa7110,1e,00000003e4aa7110,0f
2561,2561,0,00000003e4aa7111,1d,00000003e4aa7110,0f
2562,2562,0,00000003e4aa7112,1c,00000003e4aa7110,0f
2563,2563,0,00000003e4aa7113,1c,00000003e4aa7110,0f
2564,2564,0,00000003e4aa7114,1c,00000003e4aa7110,0f
2565,2565,0,00000003e4aa7115,1c,00000003e4aa7110,0f
2566,2566,0,00000003e4aa7116,1c,00000003e4aa7110,0f
2567,2567,0,00000003e4aa7117,1c,00000003e4aa7110,0f
2568,2568,0,00000003e4aa7118,1c,00000003e4aa7110,0f
2569,2569,0,00000003e4aa7119,1c,00000003e4aa7110,0f
2570,2570,0,00000003e4aa711a,1c,00000003e4aa7110,0f
2571,2571,0,00000003e4aa711b,1c,00000003e4aa7110,0f
2572,2572,0,00000003e4aa711c,1c,00000003e4aa7110,0f
2573,2573,0,00000003e4aa711d,1c,00000003e4aa7110,0f
2574,2574,0,00000003e4aa711e,1c,00000003e4aa7110,0f
2575,2575,0,00000003e4aa711f,1c,00000003e4aa7110,0f
2576,2576,0,00000003e4aa7120,1e,00000003e4aa7121,10
2577,2577,0,00000003e4aa7121,1d,00000003e4aa7122,00
2578,2578,0,00000003e4aa7122,1c,00000003e4aa7123,00
2579,2579,0,00000003e4aa7123,1c,00000003e4aa7123,00
2580,2580,0,00000003e4aa7124,1c,00000003e4aa7124,00
2581,2581,0,00000003e4aa7125,1c,00000003e4aa7125,00
2582,2582,0,00000003e4aa7126,1c,00000003e4aa7126,00
2583,2583,0,00000003e4aa7127,1c,00000003e4aa7127,00
2584,2584,0,00000003e4aa7128,1c,00000003e4aa7128,00
2585,2585,0,00000003e4aa7129,1c,00000003e4aa7129,00
2586,2586,0,00000003e4aa712a,1c,00000003e4aa712a,00
2587,2587,0,00000003e4aa712b,1c,00000003e4aa712b,00
2588,2588,0,00000003e4aa712c,1c,00000003e4aa712c,00
2589,2589,0,00000003e4aa712d,1c,00000003e4aa712d,00
2590,2590,0,00000003e4aa712e,1c,00000003e4aa712e,00
2591,2591,0,00000003e4aa712f,1c,00000003e4aa712f,00
2592,2592,0,00000003e4aa7130,1e,00000003e4aa7130,0f
2593,2593,0,00000003e4aa7131,1d,00000003e4aa7131,10
2594,2594,0,00000003e4aa7132,1c,00000003e4aa7132,00
2595,2595,0,00000003e4aa7133,1c,00000003e4aa7133,00
2596,2596,0,00000003e4aa7134,1c,00000003e4aa7134,00
2597,2597,0,00000003e4aa7135,1c,00000003e4aa7135,00
2598,2598,0,00000003e4aa7136,1c,00000003e4aa7136,00
2599,2599,0,00000003e4aa7137,1c,00000003e4aa7137,00
2600,2600,0,00000003e4aa7138,1c,00000003e4aa7138,00
2601,2601,0,00000003e4aa7139,1c,00000003e4aa7139,00
2602,2602,0,00000003e4aa713a,1c,00000003e4aa713a,00
2603,2603,0,00000003e4aa713b,1c,00000003e4aa713b,00
2604,2604,0,00000003e4aa713c,1c,00000003e4aa713c,00
2605,2605,0,00000003e4aa713d,1c,00000003e4aa713d,00
2606,2606,0,00000003e4aa713e,1c,00000003e4aa713e,00
2607,2607,0,00000003e4aa713f,1c,00000003e4aa713f,00
2608,2608,0,00000003e4aa7140,1e,00000003e4aa7140,0f
2609,2609,0,00000003e4aa7141,1d,00000003e4aa7141,10
2610,2610,0,00000003e4aa7142,1c,00000003e4aa7142,00
2611,2611,0,00000003e4aa7143,1c,00000003e4aa7143,00
2612,2612,0,00000003e4aa7144,1c,00000003e4aa7144,00
2613,2613,0,00000003e4aa7145,1c,00000003e4aa7145,00
2614,2614,0,00000003e4aa7146,1c,00000003e4aa7146,00
2615,2615,0,00000003e4aa7147,1c,00000003e4aa7147,00
2616,2616,0,00000003e4aa7148,1c,00000003e4aa7148,00
2617,2617,0,00000003e4aa7149,1c,00000003e4aa7149,00
2618,2618,0,00000003e4aa714a,1c,00000003e4aa714a,00
2619,2619,0,00000003e4aa714b,1c,00000003e4aa714b,00
2620,2620,0,00000003e4aa714c,1c,00000003e4aa714c,00
2621,2621,0,00000003e4aa714d,1c,00000003e4aa714d,00
2622,2622,0,00000003e4aa714e,1c,00000003e4aa714e,00
2623,2623,0,00000003e4aa714f,1c,00000003e4aa714f,00
2624,2624,0,00000003e4aa7150,1e,00000003e4aa7150,0f
2625,2625,0,00000003e4aa7151,1d,00000003e4aa7151,10
2626,2626,0,00000003e4aa7152,1c,00000003e4aa7152,00
2627,2627,0,00000003e4aa7153,1c,00000003e4aa7153,00
2628,2628,0,00000003e4aa7154,1c,00000003e4aa7154,00
2629,2629,0,00000003e4aa7155,1c,00000003e4aa7155,00
2630,2630,0,00000003e4aa7156,1c,00000003e4aa7156,00
2631,2631,0,00000003e4aa7157,1c,00000003e4aa7157,00
2632,2632,0,00000003e4aa7158,1c,00000003e4aa7158,00
2633,2633,0,00000003e4aa7159,1c,00000003e4aa7159,00
2634,2634,0,00000003e4aa715a,1c,00000003e4aa715a,00
2635,2635,0,00000003e4aa715b,1c,00000003e4aa715b,00
2636,2636,0,00000003e4aa715c,1c,00000003e4aa715c,00
2637,2637,0,00000003e4aa715d,1c,00000003e4aa715d,00
2638,2638,0,00000003e4aa715e,1c,00000003e4aa715e,00
2639,2639,0,00000003e4aa715f,1c,00000003e4aa715f,00
2640,2640,0,00000003e4aa7160,1e,00000003e4aa7160,00
2641,2641,0,00000003e4aa7161,1d,00000003e4aa7161,00
2642,2642,0,00000003e4aa7162,1c,00000003e4aa7162,00
2643,2643,0,00000003e4aa7163,1c,00000003e4aa7163,00
2644,2644,0,00000003e4aa7164,1c,00000003e4aa7164,00
2645,2645,0,00000003e4aa7165,1c,00000003e4aa7165,00
2646,2646,0,00000003e4aa7166,1c,00000003e4aa7166,00
2647,2647,0,00000003e4aa7167,1c,00000003e4aa7167,00
2648,2648,0,00000003e4aa7168,1c,00000003e4aa7168,00
2649,2649,0,00000003e4aa7169,1c,00000003e4aa7169,00
2650,2650,0,00000003e4aa716a,1c,00000003e4aa716a,00
2651,2651,0,00000003e4aa716b,1c,00000003e4aa716b,00
2652,2652,0,00000003e4aa716c,1c,00000003e4aa716c,00
2653,2653,0,00000003e4aa716d,1c,00000003e4aa716d,00
2654,2654,0,00000003e4aa716e,1c,00000003e4aa716e,00
2655,2655,0,00000003e4aa716f,1c,00000003e4aa716f,00
2656,2656,0,00000003e4aa7170,1e,00000003e4aa7170,0f
2657,2657,0,00000003e4aa7171,1d,00000003e4aa7171,10
2658,2658,0,00000003e4aa7172,1c,00000003e4aa7172,00
2659,2659,0,00000003e4aa7173,1c,00000003e4aa7173,00
2660,2660,0,00000003e4aa7174,1c,00000003e4aa7174,00
2661,2661,0,00000003e4aa7175,1c,00000003e4aa7175,00
2662,2662,0,00000003e4aa7176,1c,00000003e4aa7176,00
2663,2663,0,00000003e4aa7177,1c,00000003e4aa7177,00
2664,2664,0,00000003e4aa7178,1c,00000003e4aa7178,00
2665,2665,0,00000003e4aa7179,1c,00000003e4aa7179,00
2666,2666,0,00000003e4aa717a,1c,00000003e4aa717a,00
2667,2667,0,00000003e4aa717b,1c,00000003e4aa717b,00
2668,2668,0,00000003e4aa717c,1c,00000003e4aa717c,00
2669,2669,0,00000003e4aa717d,1c,00000003e4aa717d,00
2670,2670,0,00000003e4aa717e,1c,00000003e4aa717e,00
2671,2671,0,00000003e4aa717f,1c,00000003e4aa717f,00
2672,2672,0,00000003e4aa7180,1e,00000003e4aa7180,0f
2673,2673,0,00000003e4aa7181,1d,00000003e4aa7181,10
2674,2674,0,00000003e4aa7182,1c,00000003e4aa7182,00
2675,2675,0,00000003e4aa7183,1c,00000003e4aa7183,00
2676,2676,0,00000003e4aa7184,1c,00000003e4aa7184,00
2677,2677,0,00000003e4aa7185,1c,00000003e4aa7185,00
2678,2678,0,00000003e4aa7186,1c,00000003e4aa7186,00
2679,2679,0,00000003e4aa7187,1c,00000003e4aa7187,00
2680,2680,0,00000003e4aa7188,1c,00000003e4aa7188,00
2681,2681,0,00000003e4aa7189,1c,00000003e4aa7189,00
2682,2682,0,00000003e4aa718a,1c,00000003e4aa718a,00
2683,2683,0,00000003e4aa718b,1c,00000003e4aa718b,00
2684,2684,0,00000003e4aa718c,1c,00000003e4aa718c,00
2685,2685,0,00000003e4aa718d,1c,00000003e4aa718d,00
2686,2686,0,00000003e4aa718e,1c,00000003e4aa718e,00
2687,2687,0,00000003e4aa718f,1c,00000003e4aa718f,00
2688,2688,0,00000003e4aa7190,1e,00000003e4aa7190,00
2689,2689,0,00000003e4aa7191,1d,00000003e4aa7191,00
2690,2690,0,00000003e4aa7192,1c,00000003e4aa7192,00
2691,2691,0,00000003e4aa7193,1c,00000003e4aa7193,00
2692,2692,0,00000003e4aa7194,1c,00000003e4aa7194,00
2693,2693,0,00000003e4aa7195,1c,00000003e4aa7195,00
2694,2694,0,00000003e4aa7196,1c,00000003e4aa7196,00
2695,2695,0,00000003e4aa7197,1c,00000003e4aa7197,00
2696,2696,0,00000003e4aa7198,1c,00000003e4aa7198,00
2697,2697,0,00000003e4aa7199,1c,00000003e4aa7199,00
2698,2698,0,00000003e4aa719a,1c,00000003e4aa719a,00
2699,2699,0,00000003e4aa719b,1c,00000003e4aa719b,00
2700,2700,0,00000003e4aa719c,1c,00000003e4aa719c,00
2701,2701,0,00000003e4aa719d,1c,00000003e4aa719d,00
2702,2702,0,00000003e4aa719e,1c,00000003e4aa719e,00
2703,2703,0,00000003e4aa719f,1c,00000003e4aa719f,00
2704,2704,0,00000003e4aa71a0,1e,00000003e4aa71a0,0f
2705,2705,0,00000003e4aa71a1,1d,00000003e4aa71a1,10
2706,2706,0,00000003e4aa71a2,1c,00000003e4aa71a2,00
2707,2707,0,00000003e4aa71a3,1c,00000003e4aa71a3,00
2708,2708,0,00000003e4aa71a4,1c,00000003e4aa71a4,00
2709,2709,0,00000003e4aa71a5,1c,00000003e4aa71a5,00
2710,2710,0,00000003e4aa71a6,1c,00000003e4aa71a6,00
2711,2711,0,00000003e4aa71a7,1c,00000003e4aa71a7,00
2712,2712,0,00000003e4aa71a8,1c,00000003e4aa71a8,00
2713,2713,0,00000003e4aa71a9,1c,00000003e4aa71a9,00
2714,2714,0,00000003e4aa71aa,1c,00000003e4aa71aa,00
2715,2715,0,00000003e4aa71ab,1c,00000003e4aa71ab,00
2716,2716,0,00000003e4aa71ac,1c,00000003e4aa71ac,00
2717,2717,0,00000003e4aa71ad,1c,00000003e4aa71ad,00
2718,2718,0,00000003e4aa71ae,1c,00000003e4aa71ae,00
2719,2719,0,00000003e4aa71af,1c,00000003e4aa71af,00
2720,2720,0,00000003e4aa71b0,1e,00000003e4aa71b0,00
2721,2721,0,00000003e4aa71b1,1d,00000003e4aa71b1,00
2722,2722,0,00000003e4aa71b2,1c,00000003e4aa71b2,00
2723,2723,0,00000003e4aa71b3,1c,00000003e4aa71b3,00
2724,2724,0,00000003e4aa71b4,1c,00000003e4aa71b4,00
2725,2725,0,00000003e4aa71b5,1c,00000003e4aa71b5,00
2726,2726,0,00000003e4aa71b6,1c,00000003e4aa71b6,00
2727,2727,0,00000003e4aa71b7,1c,00000003e4aa71b7,00
2728,2728,0,00000003e4aa71b8,1c,00000003e4aa71b8,00
2729,2729,0,00000003e4aa71b9,1c,00000003e4aa71b9,00
2730,2730,0,00000003e4aa71ba,1c,00000003e4aa71ba,00
2731,2731,0,00000003e4aa71bb,1c,00000003e4aa71bb,00
2732,2732,0,00000003e4aa71bc,1c,00000003e4aa71bc,00
2733,2733,0,00000003e4aa71bd,1c,00000003e4aa71bd,00
2734,2734,0,00000003e4aa71be,1c,00000003e4aa71be,00
2735,2735,0,00000003e4aa71bf,1c,00000003e4aa71bf,00
2736,2736,0,00000003e4aa71c0,1e,00000003e4aa71c0,0f
2737,2737,0,00000003e4aa71c1,1d,00000003e4aa71c1,10
2738,2738,0,00000003e4aa71c2,1c,00000003e4aa71c2,00
2739,2739,0,00000003e4aa71c3,1c,00000003e4aa71c3,00
2740,2740,0,00000003e4aa71c4,1c,00000003e4aa71c4,00
2741,2741,0,00000003e4aa71c5,1c,00000003e4aa71c5,00
2742,2742,0,00000003e4aa71c6,1c,00000003e4aa71c6,00
2743,2743,0,00000003e4aa71c7,1c,00000003e4aa71c7,00
2744,2744,0,00000003e4aa71c8,1c,00000003e4aa71c8,00
2745,2745,0,00000003e4aa71c9,1c,00000003e4aa71c9,00
2746,2746,0,00000003e4aa71ca,1c,00000003e4aa71ca,00
2747,2747,0,00000003e4aa71cb,1c,00000003e4aa71cb,00
2748,2748,0,00000003e4aa71cc,1c,00000003e4aa71cc,00
2749,2749,0,00000003e4aa71cd,1c,00000003e4aa71cd,00
2750,2750,0,00000003e4aa71ce,1c,00000003e4aa71ce,00
2751,2751,0,00000003e4aa71cf,1c,00000003e4aa71cf,00
2752,2752,0,00000003e4aa71d0,1e,00000003e4aa71d0,00
2753,2753,0,00000003e4aa71d1,1d,00000003e4aa71d1,00
2754,2754,0,00000003e4aa71d2,1c,00000003e4aa71d2,00
2755,2755,0,00000003e4aa71d3,1c,00000003e4aa71d3,00
2756,2756,0,00000003e4aa71d4,1c,00000003e4aa71d4,00
2757,2757,0,00000003e4aa71d5,1c,00000003e4aa71d5,00
2758,2758,0,00000003e4aa71d6,1c,00000003e4aa71d6,00
2759,2759,0,00000003e4aa71d7,1c,00000003e4aa71d7,00
2760,2760,0,00000003e4aa71d8,1c,00000003e4aa71d8,00
2761,2761,0,00000003e4aa71d9,1c,00000003e4aa71d9,00
2762,2762,0,00000003e4aa71da,1c,00000003e4aa71da,00
2763,2763,0,00000003e4aa71db,1c,00000003e4aa71db,00
2764,2764,0,00000003e4aa71dc,1c,00000003e4aa71dc,00
2765,2765,0,00000003e4aa71dd,1c,00000003e4aa71dd,00
2766,2766,0,00000003e4aa71de,1c,00000003e4aa71de,00
2767,2767,0,00000003e4aa71df,1c,00000003e4aa71df,00
2768,2768,0,00000003e4aa71e0,1e,00000003e4aa71e0,0f
2769,2769,0,00000003e4aa71e1,1d,00000003e4aa71e1,10
2770,2770,0,00000003e4aa71e2,1c,00000003e4aa71e2,00
2771,2771,0,00000003e4aa71e3,1c,00000003e4aa71e3,00
2772,2772,0,00000003e4aa71e4,1c,00000003e4aa71e4,00
2773,2773,0,00000003e4aa71e5,1c,00000003e4aa71e5,00
2774,2774,0,00000003e4aa71e6,1c,00000003e4aa71e6,00
2775,2775,0,00000003e4aa71e7,1c,00000003e4aa71e7,00
2776,2776,0,00000003e4aa71e8,1c,00000003e4aa71e8,00
2777,2777,0,00000003e4aa71e9,1c,00000003e4aa71e9,00
